price,rating,5G,NFC,IR_Blaster,Processor_Brand,Core_Count,Clock_Speed_GHz,RAM Size GB,Storage Size GB,battery_capacity,fast_charging_power,Screen_Size,Resolution_Width,Refresh_Rate,Notch_Type,primary_rear_camera_mp,num_rear_cameras,primary_front_camera_mp,num_front_cameras,memory_card_support,memory_card_size,brand
1,0.75,0.0,1.0,0.0,0.2857142857142857,1.0,0.660377358490566,0.44258639910813824,0.49988278502774086,0.46153846153846156,0.3,0.7246376811594204,0.45454545454545453,0.16666666666666666,0.0,0.24242424242424243,1.0,0.2413793103448276,0.5,1.0,0.0,0.08771929824561403
1,0.7857142857142857,1.0,1.0,0.0,0.2857142857142857,1.0,0.6132075471698112,0.44258639910813824,0.24982417754161132,0.38461538461538464,0.165,0.7318840579710147,0.45454545454545453,0.16666666666666666,0.16666666666666666,0.31313131313131315,1.0,0.7241379310344828,0.5,0.0,0.0,0.05263157894736842
0,1.0,0.0,0.0,0.0,0.0,1.0,0.6132075471698112,0.44258639910813824,0.24982417754161132,0.5384615384615384,0.325,0.778985507246377,0.6493506493506493,0.3333333333333333,0.0,0.24242424242424243,1.0,0.5172413793103449,0.5,0.0,0.0,0.08771929824561403
1,0.7142857142857143,0.0,0.0,1.0,0.0,1.0,0.6132075471698112,0.3311036789297659,0.24982417754161132,0.5384615384615384,0.335,0.7735507246376812,0.45454545454545453,0.3333333333333333,0.0,0.5353535353535354,1.0,0.2413793103448276,0.5,1.0,0.0,0.03508771929824561
1,0.75,0.0,0.0,1.0,0.2857142857142857,1.0,0.8254716981132075,0.3311036789297659,0.24982417754161132,0.5507692307692308,0.335,0.7608695652173912,0.45454545454545453,0.4666666666666667,0.0,0.31313131313131315,1.0,0.2413793103448276,0.5,0.0,0.0,0.24561403508771928
1,0.75,0.0,1.0,0.0,0.0,1.0,0.6132075471698112,0.6655518394648828,0.49988278502774086,0.49230769230769234,0.33,0.7318840579710147,0.45454545454545453,0.16666666666666666,0.16666666666666666,0.31313131313131315,1.0,0.2413793103448276,0.5,1.0,0.0,0.0
1,0.5,1.0,0.0,0.0,0.14285714285714285,1.0,0.6132075471698112,0.2196209587513935,0.24982417754161132,0.5384615384615384,0.05,0.7427536231884058,0.2597402597402597,0.16666666666666666,0.0,0.24242424242424243,1.0,0.10344827586206896,0.5,0.0,0.1111111111111111,0.10526315789473684
0,0.6785714285714286,0.0,0.0,0.0,0.0,1.0,0.9905660377358491,0.6655518394648828,0.49988278502774086,0.46153846153846156,0.6,0.7934782608695654,0.6493506493506493,0.3333333333333333,0.0,0.24242424242424243,0.3333333333333333,0.5172413793103449,0.5,0.0,0.0,0.05263157894736842
0,0.7857142857142857,0.0,0.0,0.0,0.5714285714285714,0.5,1.0,0.3311036789297659,0.24982417754161132,0.2453846153846154,0.0,0.6702898550724637,0.5032467532467533,0.3333333333333333,0.6666666666666666,0.050505050505050504,1.0,0.1724137931034483,0.5,1.0,0.0,0.22807017543859648
1,0.5357142857142857,0.0,1.0,0.0,0.0,1.0,0.6132075471698112,0.3311036789297659,0.24982417754161132,0.5384615384615384,0.165,0.7536231884057972,0.2597402597402597,0.16666666666666666,0.16666666666666666,0.23232323232323232,0.6666666666666666,0.10344827586206896,0.5,0.0,0.0,0.15789473684210525
0,0.8928571428571429,0.0,0.0,0.0,0.0,1.0,0.9905660377358491,0.6655518394648828,0.49988278502774086,0.5384615384615384,0.825,0.7971014492753624,0.474025974025974,0.3333333333333333,0.3333333333333333,0.24242424242424243,1.0,0.2413793103448276,0.5,0.0,0.0,0.43859649122807015
1,0.03571428571428571,1.0,1.0,0.0,0.14285714285714285,1.0,0.5660377358490565,0.16387959866220733,0.12479487379854654,0.5384615384615384,0.0,0.7536231884057972,0.2597402597402597,0.0,0.16666666666666666,0.030303030303030304,0.3333333333333333,0.05172413793103448,0.5,0.0,0.0,0.2807017543859649
1,0.7857142857142857,0.0,0.0,1.0,0.2857142857142857,1.0,0.7075471698113207,0.3311036789297659,0.24982417754161132,0.5384615384615384,0.335,0.7608695652173912,0.45454545454545453,0.3333333333333333,0.0,0.31313131313131315,1.0,0.2413793103448276,0.5,0.0,0.0,0.24561403508771928
1,0.7857142857142857,0.0,1.0,1.0,0.0,1.0,0.6132075471698112,0.3311036789297659,0.24982417754161132,0.5692307692307692,0.165,0.7735507246376812,0.45454545454545453,0.3333333333333333,0.0,0.5353535353535354,0.3333333333333333,0.5172413793103449,0.5,0.0,0.1111111111111111,0.24561403508771928
0,0.9285714285714286,0.0,1.0,0.0,0.0,1.0,0.8207547169811319,0.44258639910813824,0.24982417754161132,0.28615384615384615,0.0,0.8695652173913045,0.6493506493506493,0.0,0.3333333333333333,0.24242424242424243,0.0,0.2413793103448276,0.0,0.0,0.0,0.7894736842105263
1,0.6785714285714286,1.0,1.0,0.0,0.42857142857142855,1.0,0.6132075471698112,0.3311036789297659,0.24982417754161132,0.5384615384615384,0.0,0.7572463768115942,0.45454545454545453,0.16666666666666666,1.0,0.24242424242424243,0.0,0.2413793103448276,0.0,0.0,0.0,0.3508771929824561
0,1.0,0.0,0.0,0.0,0.0,1.0,0.8207547169811319,0.44258639910813824,0.49988278502774086,0.38461538461538464,0.105,0.7427536231884058,0.7597402597402597,0.0,0.3333333333333333,0.050505050505050504,0.3333333333333333,0.10344827586206896,0.5,0.0,0.0,0.42105263157894735
1,0.10714285714285714,1.0,1.0,0.0,0.14285714285714285,1.0,0.6132075471698112,0.16387959866220733,0.06228022192701414,0.5384615384615384,0.0,0.7481884057971017,0.2597402597402597,0.0,0.16666666666666666,0.05555555555555555,0.3333333333333333,0.05172413793103448,0.5,0.0,0.1111111111111111,0.24561403508771928
1,0.03571428571428571,1.0,1.0,0.0,0.14285714285714285,1.0,0.660377358490566,0.16387959866220733,0.06228022192701414,0.26153846153846155,0.0,0.6521739130434784,0.45454545454545453,0.0,0.3333333333333333,0.05555555555555555,0.3333333333333333,0.2413793103448276,0.5,0.0,0.0,0.2807017543859649
0,0.9642857142857143,0.0,0.0,0.0,0.0,1.0,0.660377358490566,0.6655518394648828,1.0,0.5076923076923077,0.33,0.7735507246376812,0.45454545454545453,0.3333333333333333,0.0,0.26262626262626265,1.0,0.5172413793103449,0.5,0.0,0.0,0.3157894736842105
1,0.39285714285714285,1.0,1.0,0.0,0.14285714285714285,1.0,0.5660377358490565,0.2196209587513935,0.12479487379854654,0.5384615384615384,0.0,0.7536231884057972,0.2597402597402597,0.0,0.16666666666666666,0.24242424242424243,0.6666666666666666,0.05172413793103448,0.5,0.0,0.0,0.2807017543859649
1,0.10714285714285714,1.0,1.0,0.0,0.14285714285714285,1.0,0.5660377358490565,0.16387959866220733,0.06228022192701414,0.6923076923076923,0.0,0.7463768115942028,0.2597402597402597,0.0,0.16666666666666666,0.05555555555555555,1.0,0.05172413793103448,0.5,0.0,0.2222222222222222,0.08771929824561403
1,0.6428571428571429,0.0,1.0,1.0,0.2857142857142857,1.0,0.5188679245283019,0.3311036789297659,0.24982417754161132,0.5384615384615384,0.09,0.7572463768115942,0.45454545454545453,0.16666666666666666,0.16666666666666666,0.24242424242424243,0.6666666666666666,0.10344827586206896,0.5,0.0,0.1111111111111111,0.03508771929824561
1,0.5,1.0,1.0,0.0,0.14285714285714285,1.0,0.5660377358490565,0.2196209587513935,0.12479487379854654,0.5384615384615384,0.1,0.7481884057971017,0.2597402597402597,0.16666666666666666,0.0,0.24242424242424243,0.3333333333333333,0.2413793103448276,0.5,0.0,0.0,0.10526315789473684
1,0.6785714285714286,1.0,1.0,0.0,0.14285714285714285,1.0,0.44811320754716966,0.44258639910813824,0.24982417754161132,0.38461538461538464,0.165,0.7318840579710147,0.45454545454545453,0.0,0.16666666666666666,0.31313131313131315,1.0,0.2413793103448276,0.5,0.0,0.0,0.05263157894736842
1,0.5714285714285714,1.0,1.0,0.0,0.7142857142857143,1.0,0.330188679245283,0.3311036789297659,0.12479487379854654,0.38461538461538464,0.075,0.7246376811594204,0.45454545454545453,0.0,0.16666666666666666,0.23232323232323232,1.0,0.2413793103448276,0.5,0.0,0.0,0.017543859649122806
0,1.0,0.0,0.0,1.0,0.0,1.0,0.9905660377358491,0.44258639910813824,0.24982417754161132,0.5384615384615384,0.6,0.7735507246376812,0.5303030303030303,0.3333333333333333,0.0,1.0,1.0,0.3103448275862069,0.5,0.0,0.0,0.24561403508771928
1,0.6785714285714286,1.0,1.0,0.0,0.42857142857142855,1.0,0.6132075471698112,0.3311036789297659,0.24982417754161132,0.5384615384615384,0.0,0.7572463768115942,0.45454545454545453,0.16666666666666666,1.0,0.24242424242424243,0.0,0.2413793103448276,0.0,0.0,0.0,0.7543859649122807
1,0.75,1.0,1.0,0.0,0.0,1.0,0.6132075471698112,0.44258639910813824,0.24982417754161132,0.38461538461538464,0.33,0.7735507246376812,0.45454545454545453,0.3333333333333333,0.0,0.24242424242424243,1.0,1.0,0.5,0.0,0.0,0.2982456140350877
1,0.8928571428571429,0.0,0.0,0.0,0.2857142857142857,1.0,0.6132075471698112,0.44258639910813824,0.24982417754161132,0.38461538461538464,0.165,0.7318840579710147,0.45454545454545453,0.16666666666666666,0.16666666666666666,0.31313131313131315,1.0,0.7241379310344828,0.5,0.0,0.0,0.05263157894736842
1,0.6785714285714286,1.0,1.0,0.0,0.0,0.0,0.0,0.024526198439241916,0.007579901539423302,0.0,0.0,0.07246376811594202,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.2413793103448276,0.0,0.0,0.0,0.3508771929824561
1,0.6428571428571429,0.0,1.0,0.0,0.2857142857142857,1.0,0.6132075471698112,0.6655518394648828,0.49988278502774086,0.5384615384615384,0.165,0.7536231884057972,0.45454545454545453,0.16666666666666666,0.16666666666666666,0.23232323232323232,0.6666666666666666,0.10344827586206896,0.5,0.0,0.0,0.2807017543859649
1,0.0,1.0,1.0,0.0,0.42857142857142855,0.0,0.09433962264150941,0.2196209587513935,0.12479487379854654,0.5384615384615384,0.0,0.8007246376811594,0.2597402597402597,0.0,0.0,0.09090909090909091,0.3333333333333333,0.1896551724137931,0.5,0.0,0.5555555555555556,0.7368421052631579
0,1.0,0.0,0.0,0.0,0.0,1.0,0.6132075471698112,0.6655518394648828,0.49988278502774086,0.5384615384615384,0.0,0.7608695652173912,0.551948051948052,1.0,0.0,0.0,0.6666666666666666,0.06896551724137931,0.5,0.0,0.0,0.9649122807017544
0,0.9285714285714286,0.0,0.0,0.0,0.2857142857142857,1.0,0.6132075471698112,0.6655518394648828,0.49988278502774086,0.46153846153846156,0.325,0.7518115942028987,0.45454545454545453,0.16666666666666666,0.0,0.31313131313131315,0.3333333333333333,0.5172413793103449,0.5,1.0,0.0,0.2807017543859649
0,0.9285714285714286,0.0,0.0,0.0,0.0,1.0,0.9905660377358491,0.44258639910813824,0.24982417754161132,0.46153846153846156,0.325,0.7518115942028987,0.45454545454545453,0.16666666666666666,0.0,0.24242424242424243,0.3333333333333333,0.5172413793103449,0.5,0.0,0.0,0.2807017543859649
1,0.6785714285714286,0.0,1.0,0.0,0.0,1.0,0.5188679245283019,0.3311036789297659,0.24982417754161132,0.5384615384615384,0.165,0.7608695652173912,0.45454545454545453,0.3333333333333333,0.0,0.31313131313131315,1.0,0.2413793103448276,0.5,0.0,0.2222222222222222,0.08771929824561403
1,0.35714285714285715,1.0,1.0,0.0,0.0,1.0,0.6132075471698112,0.2196209587513935,0.12479487379854654,0.6923076923076923,0.09,0.778985507246377,0.2597402597402597,0.0,0.16666666666666666,0.24242424242424243,0.6666666666666666,0.05172413793103448,0.5,0.0,0.1111111111111111,0.24561403508771928
0,0.9642857142857143,0.0,0.0,0.0,0.2857142857142857,1.0,0.9198113207547168,0.44258639910813824,0.24982417754161132,0.4307692307692308,0.22,0.7971014492753624,0.5194805194805194,0.3333333333333333,0.0,0.24242424242424243,0.0,0.2413793103448276,0.0,0.0,0.0,0.2807017543859649
1,0.17857142857142858,1.0,1.0,0.0,0.14285714285714285,1.0,0.5660377358490565,0.2196209587513935,0.12479487379854654,0.5384615384615384,0.075,0.7427536231884058,0.2597402597402597,0.0,0.16666666666666666,0.05555555555555555,0.6666666666666666,0.05172413793103448,0.5,0.0,0.0,0.017543859649122806
0,0.75,0.0,0.0,0.0,0.5714285714285714,0.5,1.0,0.3311036789297659,1.0,0.2736923076923077,0.0,0.6702898550724637,0.5032467532467533,0.0,0.8333333333333334,0.050505050505050504,0.6666666666666666,0.1724137931034483,0.5,1.0,0.0,0.22807017543859648
0,0.6785714285714286,0.0,0.0,0.0,0.5714285714285714,0.5,0.9433962264150942,0.3311036789297659,1.0,0.5384615384615384,0.0,0.7572463768115942,0.45454545454545453,0.16666666666666666,1.0,0.24242424242424243,0.0,0.2413793103448276,0.0,0.0,0.0,0.22807017543859648
1,0.39285714285714285,0.0,1.0,0.0,0.0,1.0,0.6132075471698112,0.3311036789297659,0.24982417754161132,0.5384615384615384,0.0,0.7735507246376812,0.45454545454545453,0.3333333333333333,0.0,0.31313131313131315,0.3333333333333333,0.5172413793103449,0.5,0.0,0.0,0.03508771929824561
1,0.6785714285714286,1.0,1.0,0.0,0.42857142857142855,0.0,0.09433962264150941,0.10813823857302117,0.06228022192701414,0.3076923076923077,0.0,0.5525362318840581,0.2597402597402597,0.0,0.3333333333333333,0.05555555555555555,0.3333333333333333,0.10344827586206896,0.5,0.0,0.1111111111111111,0.6491228070175439
1,0.21428571428571427,1.0,1.0,0.0,0.14285714285714285,1.0,0.5660377358490565,0.2196209587513935,0.12479487379854654,0.6923076923076923,0.09,0.8007246376811594,0.2597402597402597,0.16666666666666666,0.0,0.05555555555555555,0.3333333333333333,0.10344827586206896,0.5,0.0,0.2222222222222222,0.19298245614035087
1,0.32142857142857145,1.0,1.0,0.0,0.0,1.0,0.330188679245283,0.3311036789297659,0.24982417754161132,0.5384615384615384,0.09,0.7427536231884058,0.7359307359307359,0.16666666666666666,0.0,0.05555555555555555,1.0,0.2413793103448276,0.5,0.0,0.2222222222222222,0.2807017543859649
1,0.4642857142857143,1.0,1.0,0.0,0.0,1.0,0.6132075471698112,0.2196209587513935,0.24982417754161132,0.5384615384615384,0.09,0.7445652173913043,0.7359307359307359,0.16666666666666666,0.16666666666666666,0.24242424242424243,1.0,0.10344827586206896,0.5,0.0,0.0,0.05263157894736842
0,0.8928571428571429,0.0,0.0,0.0,0.8571428571428571,1.0,0.8254716981132075,0.44258639910813824,0.24982417754161132,0.43923076923076926,0.15,0.7065217391304348,0.45454545454545453,0.16666666666666666,0.0,0.24242424242424243,0.6666666666666666,0.10344827586206896,0.5,0.0,0.0,0.17543859649122806
1,0.75,0.0,1.0,1.0,0.2857142857142857,1.0,0.7075471698113207,0.44258639910813824,0.24982417754161132,0.5384615384615384,0.335,0.7735507246376812,0.45454545454545453,0.3333333333333333,0.0,0.24242424242424243,1.0,0.2413793103448276,0.5,0.0,0.0,0.24561403508771928
1,0.6071428571428571,0.0,1.0,0.0,0.2857142857142857,1.0,0.6132075471698112,0.3311036789297659,0.24982417754161132,0.5384615384615384,0.09,0.7608695652173912,0.45454545454545453,0.3333333333333333,0.16666666666666666,0.24242424242424243,0.3333333333333333,0.10344827586206896,0.5,0.0,0.0,0.19298245614035087
1,0.5,1.0,1.0,1.0,0.14285714285714285,1.0,0.6132075471698112,0.2196209587513935,0.12479487379854654,0.38461538461538464,0.09,0.7065217391304348,0.45454545454545453,0.0,0.16666666666666666,0.23232323232323232,0.3333333333333333,0.1896551724137931,0.5,0.0,0.0,0.24561403508771928
0,0.6785714285714286,0.0,0.0,0.0,0.0,1.0,0.6132075471698112,0.6655518394648828,0.49988278502774086,0.46153846153846156,0.5,0.7934782608695654,0.5194805194805194,0.3333333333333333,0.0,1.0,1.0,0.8275862068965517,0.5,0.0,0.0,0.3157894736842105
1,0.5,1.0,1.0,0.0,0.0,1.0,0.6132075471698112,0.2196209587513935,0.12479487379854654,0.5384615384615384,0.165,0.7518115942028987,0.45454545454545453,0.16666666666666666,0.0,0.24242424242424243,1.0,0.2413793103448276,0.5,0.0,0.0,0.10526315789473684
1,0.42857142857142855,1.0,1.0,0.0,0.14285714285714285,1.0,0.5660377358490565,0.2196209587513935,0.12479487379854654,0.5384615384615384,0.09,0.7445652173913043,0.2597402597402597,0.0,0.0,0.24242424242424243,1.0,0.2413793103448276,0.5,0.0,0.2222222222222222,0.2807017543859649
1,0.8214285714285714,0.0,0.0,1.0,0.2857142857142857,1.0,0.9905660377358491,0.44258639910813824,0.24982417754161132,0.5384615384615384,0.4,0.778985507246377,0.45454545454545453,0.4666666666666667,0.0,0.31313131313131315,1.0,0.5172413793103449,0.5,1.0,0.0,0.07017543859649122
1,0.75,0.0,1.0,0.0,0.0,1.0,0.5188679245283019,0.3311036789297659,0.24982417754161132,0.5384615384615384,0.165,0.7826086956521741,0.45454545454545453,0.3333333333333333,0.0,0.5353535353535354,0.6666666666666666,0.2413793103448276,0.5,0.0,0.0,0.08771929824561403
1,0.17857142857142858,1.0,1.0,0.0,0.14285714285714285,1.0,0.5660377358490565,0.16387959866220733,0.12479487379854654,0.5384615384615384,0.05,0.7445652173913043,0.2597402597402597,0.0,0.16666666666666666,0.05555555555555555,0.6666666666666666,0.05172413793103448,0.5,0.0,0.0,0.05263157894736842
1,0.75,0.0,1.0,0.0,0.0,1.0,0.5188679245283019,0.44258639910813824,0.24982417754161132,0.46153846153846156,0.165,0.7427536231884058,0.45454545454545453,0.16666666666666666,0.0,0.31313131313131315,1.0,0.5172413793103449,0.5,0.0,0.2222222222222222,0.2807017543859649
1,0.4642857142857143,1.0,1.0,0.0,0.14285714285714285,1.0,0.6132075471698112,0.2196209587513935,0.24982417754161132,0.5384615384615384,0.09,0.7445652173913043,0.2597402597402597,0.0,0.16666666666666666,0.24242424242424243,1.0,0.10344827586206896,0.5,0.0,0.0,0.05263157894736842
1,0.6428571428571429,0.0,1.0,0.0,0.0,1.0,0.5188679245283019,0.3311036789297659,0.24982417754161132,0.5384615384615384,0.125,0.7608695652173912,0.45454545454545453,0.3333333333333333,0.16666666666666666,0.24242424242424243,0.3333333333333333,0.10344827586206896,0.5,0.0,0.0,0.017543859649122806
1,0.14285714285714285,1.0,1.0,0.0,0.0,1.0,0.400943396226415,0.2196209587513935,0.12479487379854654,0.3892307692307692,0.0,0.6920289855072465,0.6926406926406926,0.0,0.16666666666666666,0.05555555555555555,0.6666666666666666,0.3103448275862069,0.5,0.0,0.2222222222222222,0.05263157894736842
1,0.0,1.0,0.0,0.0,0.5714285714285714,0.5,0.731132075471698,0.16387959866220733,0.12479487379854654,0.08461538461538462,0.0,0.41666666666666674,0.275974025974026,0.0,0.6666666666666666,0.050505050505050504,0.3333333333333333,0.08620689655172414,0.5,1.0,0.0,0.22807017543859648
0,1.0,0.0,0.0,0.0,0.7142857142857143,1.0,0.6132075471698112,0.44258639910813824,0.24982417754161132,0.5384615384615384,0.125,0.7427536231884058,0.45454545454545453,0.3333333333333333,0.0,0.31313131313131315,0.3333333333333333,0.5172413793103449,0.5,0.0,0.0,0.017543859649122806
0,0.6785714285714286,0.0,1.0,0.0,0.0,1.0,0.8773584905660377,0.6655518394648828,1.0,0.3923076923076923,0.2,1.0,1.0,0.0,0.3333333333333333,0.5353535353535354,1.0,0.2413793103448276,0.0,1.0,0.0,0.24561403508771928
0,0.8571428571428571,0.0,1.0,0.0,0.2857142857142857,1.0,0.6132075471698112,0.44258639910813824,0.24982417754161132,0.4307692307692308,0.22,0.7536231884057972,0.45454545454545453,0.16666666666666666,0.8333333333333334,0.5353535353535354,1.0,0.8275862068965517,1.0,1.0,0.0,0.05263157894736842
1,0.8214285714285714,0.0,1.0,0.0,0.0,1.0,0.5188679245283019,0.44258639910813824,0.24982417754161132,0.5384615384615384,0.165,0.7826086956521741,0.45454545454545453,0.3333333333333333,0.0,0.5353535353535354,0.6666666666666666,0.2413793103448276,0.5,0.0,0.0,0.08771929824561403
1,0.75,0.0,0.0,0.0,0.0,1.0,0.6132075471698112,0.3311036789297659,0.24982417754161132,0.45692307692307693,0.09,0.7735507246376812,0.45454545454545453,0.0,0.0,0.23232323232323232,0.3333333333333333,0.2413793103448276,0.5,0.0,1.0,0.3508771929824561
1,0.5,0.0,1.0,0.0,0.2857142857142857,1.0,0.6132075471698112,0.2196209587513935,0.12479487379854654,0.5384615384615384,0.165,0.7608695652173912,0.45454545454545453,0.16666666666666666,0.0,0.23232323232323232,1.0,0.2413793103448276,0.5,0.0,0.0,0.45614035087719296
1,0.4642857142857143,1.0,1.0,0.0,0.14285714285714285,1.0,0.5188679245283019,0.2196209587513935,0.12479487379854654,0.5384615384615384,0.165,0.7246376811594204,0.45454545454545453,0.16666666666666666,0.0,0.24242424242424243,0.6666666666666666,0.2413793103448276,0.5,0.0,0.0,0.08771929824561403
1,0.5357142857142857,0.0,1.0,1.0,0.0,1.0,0.6132075471698112,0.2196209587513935,0.24982417754161132,0.5384615384615384,0.165,0.7735507246376812,0.45454545454545453,0.3333333333333333,0.0,0.23232323232323232,1.0,0.1896551724137931,0.5,0.0,0.0,0.24561403508771928
0,0.6428571428571429,0.0,0.0,0.0,0.7142857142857143,1.0,0.6132075471698112,0.44258639910813824,0.24982417754161132,0.4153846153846154,0.165,0.7246376811594204,0.45454545454545453,0.3333333333333333,0.0,0.050505050505050504,1.0,0.5172413793103449,0.5,1.0,0.0,0.017543859649122806
1,0.39285714285714285,1.0,1.0,0.0,0.14285714285714285,1.0,0.5660377358490565,0.2196209587513935,0.12479487379854654,0.6923076923076923,0.09,0.8007246376811594,0.2597402597402597,0.16666666666666666,0.16666666666666666,0.24242424242424243,0.6666666666666666,0.10344827586206896,0.5,0.0,0.1111111111111111,0.19298245614035087
1,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.5188679245283019,0.3311036789297659,0.24982417754161132,0.5384615384615384,0.0,0.7518115942028987,0.45454545454545453,0.3333333333333333,0.0,0.24242424242424243,1.0,0.2413793103448276,0.5,0.0,0.0,0.10526315789473684
1,0.7142857142857143,1.0,1.0,1.0,0.14285714285714285,1.0,0.44811320754716966,0.3311036789297659,0.24982417754161132,0.5384615384615384,0.335,0.7735507246376812,0.45454545454545453,0.3333333333333333,0.0,0.5353535353535354,0.3333333333333333,0.2413793103448276,0.5,0.0,0.0,0.24561403508771928
1,0.4642857142857143,0.0,1.0,1.0,0.0,1.0,0.5188679245283019,0.2196209587513935,0.24982417754161132,0.5384615384615384,0.165,0.7735507246376812,0.45454545454545453,0.3333333333333333,0.0,0.23232323232323232,1.0,0.10344827586206896,0.5,1.0,0.0,0.03508771929824561
